EmailID, UserID, MonthID, EmailOpened
"5c929b08efe8c","18973","2","1"
"5c929b08efe8f","18973","3","0"
"5c929b08efe92","18973","1","0"
"5c929b08efe95","18973","2","0"
"5c929b08efe98","18974","2","1"
"5c929b08efe9b","18974","3","1"
"5c929b08efe9e","18976","2","1"
"5c929b08efea1","18976","3","1"
"5c929b08efea4","18980","3","1"
"5c929b08efea8","18981","1","1"
"5c929b08efeaa","18981","3","1"
"5c929b08efeae","18983","3","0"
"5c929b08efeb1","18983","2","0"
"5c929b08efeb3","18983","2","1"
"5c929b08efeb6","18984","1","0"
"5c929b08efeb9","18984","3","0"
"5c929b08efebc","18985","3","1"
"5c929b08efebf","18985","2","1"
"5c929b08efec2","18985","1","1"
"5c929b08efec5","18985","2","1"
"5c929b08efece","18986","2","1"
"5c929b08efed1","18988","3","0"
"5c929b08efed4","18988","1","0"
"5c929b08efed7","18988","2","0"
"5c929b08efedf","18988","3","1"
"5c929b08efee2","18990","3","1"
"5c929b08efee5","18990","1","0"
"5c929b08efee8","18991","1","1"
"5c929b08efeeb","18991","1","1"
"5c929b08efeee","18992","1","1"
"5c929b08efef1","18994","2","0"
"5c929b08efef4","18995","1","1"
"5c929b08efef7","18996","1","0"
"5c929b08efefa","18996","1","1"
"5c929b08efefd","18998","3","0"
"5c929b08eff00","18998","3","1"
"5c929b08eff03","18998","1","1"
"5c929b08eff06","18998","1","0"
"5c929b08eff09","18999","1","1"
"5c929b08eff0c","18999","3","1"
"5c929b08eff0f","18999","1","0"
"5c929b08eff12","18999","1","0"
"5c929b08eff15","19000","1","0"
"5c929b08eff18","19001","1","1"
"5c929b08eff1b","19001","2","0"
"5c929b08eff1d","19001","1","0"
"5c929b08eff20","19001","3","0"
"5c929b08eff23","19002","3","1"
"5c929b08eff26","19002","3","1"
"5c929b08eff29","19002","2","0"
"5c929b08eff2c","19003","1","0"
"5c929b08eff33","19003","3","0"
"5c929b08eff3a","19003","2","1"
"5c929b08eff3d","19003","2","1"
"5c929b08eff40","19004","1","0"
"5c929b08eff43","19005","3","1"
"5c929b08eff46","19006","2","0"
"5c929b08eff49","19007","1","0"
"5c929b08eff4c","19007","2","0"
"5c929b08eff55","19007","3","0"
"5c929b08eff57","19007","2","1"
"5c929b08eff5b","19009","2","0"
"5c929b08eff5e","19009","1","0"
"5c929b08eff61","19011","2","1"
"5c929b08eff64","19011","1","1"
"5c929b08eff67","19011","3","0"
"5c929b08eff6a","19012","1","0"
"5c929b08eff71","19012","1","1"
"5c929b08eff74","19012","2","1"
"5c929b08eff77","19012","3","1"
"5c929b08eff7a","19013","2","0"
"5c929b08eff7d","19013","1","0"
"5c929b08eff7f","19013","3","0"
"5c929b08eff83","19016","1","0"
"5c929b08eff86","19016","3","0"
"5c929b08eff89","19016","3","1"
"5c929b08eff8d","19017","1","1"
"5c929b08eff92","19017","3","0"
"5c929b08eff96","19017","3","1"
"5c929b08eff9b","19018","1","1"
"5c929b08eff9f","19018","3","0"
"5c929b08effa3","19019","2","1"
"5c929b08effa5","19019","3","1"
"5c929b08effa8","19019","3","0"
"5c929b08effab","19019","1","1"
"5c929b08effb4","19020","3","0"
"5c929b08effb7","19020","1","1"
"5c929b08effba","19020","1","0"
"5c929b08effbd","19020","3","1"
"5c929b08effc0","19021","1","1"
"5c929b08effc3","19021","3","0"
"5c929b08effc6","19023","2","0"
"5c929b08effc9","19023","1","0"
"5c929b08effcc","19023","3","1"
"5c929b08effe1","19023","2","1"
"5c929b08effe4","19024","2","0"
"5c929b08effe7","19025","1","1"
"5c929b08effea","19025","3","1"
"5c929b08effed","19025","3","0"
"5c929b08effef","19025","1","1"
"5c929b08efff8","19026","3","0"
"5c929b08effff","19027","3","1"
"5c929b08f0005","19027","3","0"
"5c929b08f000c","19028","1","0"
"5c929b08f000f","19029","2","0"
"5c929b08f0012","19030","1","0"
"5c929b08f0015","19030","1","0"
"5c929b08f0017","19030","2","0"
"5c929b08f001f","19030","1","0"
"5c929b08f0022","19032","1","0"
"5c929b08f0025","19033","2","1"
"5c929b08f0028","19034","1","1"
"5c929b08f002b","19034","2","0"
"5c929b08f002e","19035","3","1"
"5c929b08f0031","19036","1","0"
"5c929b08f0034","19037","1","1"
"5c929b08f0037","19037","1","0"
"5c929b08f003e","19037","2","0"
"5c929b08f0041","19037","3","1"
"5c929b08f0044","19038","3","1"
"5c929b08f004d","19038","1","1"
"5c929b08f0050","19038","1","1"
"5c929b08f0053","19039","3","0"
"5c929b08f0056","19039","3","1"
"5c929b08f005d","19040","1","1"
"5c929b08f0060","19041","3","0"
"5c929b08f0063","19041","2","0"
"5c929b08f0066","19041","2","0"
"5c929b08f0069","19041","1","0"
"5c929b08f0070","19042","1","1"
"5c929b08f0073","19043","1","1"
"5c929b08f0076","19043","3","0"
"5c929b08f0079","19043","2","1"
"5c929b08f007c","19043","3","0"
"5c929b08f0084","19044","1","1"
"5c929b08f0087","19044","2","0"
"5c929b08f008a","19044","2","0"
"5c929b08f008d","19045","1","1"
"5c929b08f0090","19045","2","0"
"5c929b08f0092","19045","1","1"
"5c929b08f0096","19047","1","0"
"5c929b08f0099","19047","1","1"
"5c929b08f009b","19047","1","0"
"5c929b08f009e","19047","2","1"
"5c929b08f00a1","19048","1","1"
"5c929b08f00aa","19049","1","0"
"5c929b08f00ad","19049","3","0"
"5c929b08f00b0","19049","1","0"
"5c929b08f00b3","19050","2","0"
"5c929b08f00b6","19050","1","1"
"5c929b08f00b8","19050","1","1"
"5c929b08f00bf","19051","3","0"
"5c929b08f00c2","19052","2","1"
"5c929b08f00c5","19052","3","1"
"5c929b08f00cf","19053","2","1"
"5c929b08f00d2","19054","1","1"
"5c929b08f00d5","19055","3","1"
"5c929b08f00d8","19056","3","1"
"5c929b08f00db","19056","3","1"
"5c929b08f00de","19056","1","0"
"5c929b08f00e1","19057","2","1"
"5c929b08f00e4","19057","2","0"
"5c929b08f00e6","19057","1","1"
"5c929b08f00e9","19057","1","1"
"5c929b08f00ec","19058","1","1"
"5c929b08f00f4","19059","3","1"
"5c929b08f00fb","19061","2","0"
"5c929b08f00ff","19063","2","1"
"5c929b08f0102","19063","3","1"
"5c929b08f0104","19064","1","0"
"5c929b08f0107","19064","2","1"
"5c929b08f010f","19064","3","0"
"5c929b08f0112","19064","2","0"
"5c929b08f0115","19065","2","1"
"5c929b08f0118","19066","2","1"
"5c929b08f011b","19066","1","0"
"5c929b08f011e","19066","3","0"
"5c929b08f0121","19066","2","1"
"5c929b08f0124","19067","3","1"
"5c929b08f0127","19068","2","1"
"5c929b08f012f","19068","2","1"
"5c929b08f0132","19068","1","1"
"5c929b08f0135","19069","2","1"
"5c929b08f0138","19069","3","1"
"5c929b08f013b","19070","3","1"
"5c929b08f0144","19070","1","1"
"5c929b08f0147","19071","1","0"
"5c929b08f014a","19073","3","1"
"5c929b08f014d","19073","3","1"
"5c929b08f0150","19074","3","0"
"5c929b08f0153","19074","1","0"
"5c929b08f0156","19074","3","1"
"5c929b08f015d","19075","1","1"
"5c929b08f0160","19075","1","0"
"5c929b08f0163","19075","2","0"
"5c929b08f016a","19075","3","0"
"5c929b08f016d","19076","1","0"
"5c929b08f0170","19076","3","1"
"5c929b08f0178","19076","1","1"
"5c929b08f017b","19076","3","0"
"5c929b08f017e","19077","3","0"
"5c929b08f0181","19078","3","1"
"5c929b08f0184","19078","3","1"
"5c929b08f0187","19078","2","0"
"5c929b08f018a","19079","2","0"
"5c929b08f018d","19079","3","1"
"5c929b08f018f","19079","3","0"
"5c929b08f0198","19080","1","1"
"5c929b08f019b","19080","1","0"
"5c929b08f019e","19080","2","1"
"5c929b08f01a1","19080","1","1"
"5c929b08f01a4","19081","3","1"
"5c929b08f01a7","19082","2","1"
"5c929b08f01aa","19082","3","0"
"5c929b08f01b4","19084","3","1"
"5c929b08f01b7","19084","2","0"
"5c929b08f01b9","19084","1","0"
"5c929b08f01bc","19084","2","0"
"5c929b08f01c4","19085","2","0"
"5c929b08f01c7","19085","2","1"
"5c929b08f01ca","19086","2","1"
"5c929b08f01cd","19086","1","0"
"5c929b08f01d0","19086","2","1"
"5c929b08f01d7","19087","1","0"
"5c929b08f01da","19087","3","1"
"5c929b08f01dd","19087","3","1"
"5c929b08f01e0","19087","1","0"
"5c929b08f01e3","19088","1","1"
"5c929b08f01e9","19088","2","0"
"5c929b08f01ec","19092","1","0"
"5c929b08f01f0","19094","1","0"
"5c929b08f01f3","19095","3","0"
"5c929b08f01f6","19097","2","0"
"5c929b08f01f9","19097","1","1"
"5c929b08f01fc","19099","3","1"
"5c929b08f01ff","19099","2","1"
"5c929b08f0202","19100","2","1"
"5c929b08f0205","19100","2","1"
"5c929b08f0208","19101","3","0"
"5c929b08f020b","19101","2","1"
"5c929b08f020e","19101","2","0"
"5c929b08f0211","19103","3","0"
"5c929b08f0214","19103","3","0"
"5c929b08f0217","19104","1","1"
"5c929b08f021a","19104","3","0"
"5c929b08f021d","19104","1","1"
"5c929b08f0220","19104","3","1"
"5c929b08f0223","19105","2","1"
"5c929b08f0226","19105","2","1"
"5c929b08f0229","19106","1","0"
"5c929b08f0231","19106","1","0"
"5c929b08f0234","19107","3","0"
"5c929b08f023d","19108","2","1"
"5c929b08f023f","19108","3","1"
"5c929b08f0242","19108","2","1"
"5c929b08f0245","19109","3","0"
"5c929b08f0249","19110","2","1"
"5c929b08f024b","19111","3","0"
"5c929b08f024e","19111","2","0"
"5c929b08f0251","19111","1","1"
"5c929b08f0254","19111","3","1"
"5c929b08f0257","19113","3","0"
"5c929b08f025a","19114","1","1"
"5c929b08f025e","19116","1","1"
"5c929b08f0260","19116","2","0"
"5c929b08f0263","19116","1","1"
"5c929b08f0266","19116","3","1"
"5c929b08f026a","19117","1","1"
"5c929b08f026c","19117","3","1"
"5c929b08f026f","19117","3","0"
"5c929b08f0272","19118","2","1"
"5c929b08f0275","19118","2","1"
"5c929b08f0278","19120","1","0"
"5c929b08f027b","19120","2","0"
"5c929b08f0283","19120","1","0"
"5c929b08f0286","19120","3","0"
"5c929b08f0290","19122","3","0"
"5c929b08f0292","19122","3","0"
"5c929b08f0296","19123","2","1"
"5c929b08f0298","19123","1","1"
"5c929b08f029b","19123","3","0"
"5c929b08f029e","19124","2","1"
"5c929b08f02aa","19124","1","0"
"5c929b08f02ac","19124","1","1"
"5c929b08f02af","19124","3","0"
"5c929b08f02b2","19125","2","0"
"5c929b08f02b5","19125","2","1"
"5c929b08f02b8","19125","3","1"
"5c929b08f02bb","19126","1","0"
"5c929b08f02bf","19130","1","1"
"5c929b08f02c6","19130","3","1"
"5c929b08f02c9","19130","3","1"
"5c929b08f02cc","19130","1","1"
"5c929b08f02cf","19131","2","1"
"5c929b08f02d2","19131","2","1"
"5c929b08f02d5","19132","3","0"
"5c929b08f02d8","19132","2","0"
"5c929b08f02db","19132","3","1"
"5c929b08f02de","19132","2","1"
"5c929b08f02e9","19134","2","0"
"5c929b08f02ec","19134","1","1"
"5c929b08f02ef","19134","1","0"
"5c929b08f02f1","19134","3","0"
"5c929b08f02f5","19135","2","0"
"5c929b08f02fd","19135","3","1"
"5c929b08f0300","19135","1","1"
"5c929b08f0303","19136","2","1"
"5c929b08f0306","19137","1","1"
"5c929b08f0309","19137","3","1"
"5c929b08f030c","19137","3","1"
"5c929b08f030f","19138","2","0"
"5c929b08f0318","19138","3","0"
"5c929b08f031c","19139","1","0"
"5c929b08f031e","19139","3","1"
"5c929b08f0321","19139","3","0"
"5c929b08f0324","19139","2","1"
"5c929b08f032e","19140","3","0"
"5c929b08f0331","19141","1","0"
"5c929b08f0334","19141","3","1"
"5c929b08f0337","19141","1","0"
"5c929b08f033a","19142","1","0"
"5c929b08f033d","19142","1","0"
"5c929b08f0340","19142","1","0"
"5c929b08f0343","19142","2","1"
"5c929b08f0346","19143","2","0"
"5c929b08f0349","19143","3","0"
"5c929b08f034c","19143","2","1"
"5c929b08f034f","19144","1","1"
"5c929b08f0352","19144","1","1"
"5c929b08f0355","19144","2","0"
"5c929b08f0357","19144","2","1"
"5c929b08f0360","19145","2","0"
"5c929b08f0362","19145","2","0"
"5c929b08f0365","19145","3","0"
"5c929b08f0368","19145","2","1"
"5c929b08f036b","19146","1","0"
"5c929b08f0375","19146","1","0"
"5c929b08f037e","19147","2","0"
"5c929b08f0382","19147","2","1"
"5c929b08f0386","19148","2","1"
"5c929b08f0388","19148","1","1"
"5c929b08f038b","19148","1","1"
"5c929b08f038e","19148","1","0"
"5c929b08f0392","19150","2","1"
"5c929b08f0395","19151","3","0"
"5c929b08f0397","19151","1","0"
"5c929b08f039b","19155","3","1"
"5c929b08f039e","19155","2","1"
"5c929b08f03a1","19156","3","0"
"5c929b08f03a4","19157","1","1"
"5c929b08f03a7","19157","2","0"
"5c929b08f03aa","19157","2","1"
"5c929b08f03ad","19159","3","1"
"5c929b08f03b0","19159","1","1"
"5c929b08f03b3","19159","3","0"
"5c929b08f03b6","19159","1","0"
"5c929b08f03b9","19161","2","1"
"5c929b08f03bc","19162","3","1"
"5c929b08f03bf","19162","1","0"
"5c929b08f03c2","19162","1","0"
"5c929b08f03c5","19162","2","1"
"5c929b08f03c8","19163","3","0"
"5c929b08f03cb","19163","2","1"
"5c929b08f03ce","19165","2","1"
"5c929b08f03d1","19165","2","0"
"5c929b08f03d4","19165","2","0"
"5c929b08f03d7","19167","1","0"
"5c929b08f03da","19168","1","1"
"5c929b08f03e4","19168","3","1"
"5c929b08f03e7","19168","1","0"
"5c929b08f03ea","19168","3","1"
"5c929b08f03ed","19171","1","1"
"5c929b08f03f0","19171","1","0"
"5c929b08f03f3","19171","1","0"
"5c929b08f03f6","19172","2","0"
"5c929b08f03fe","19172","1","0"
"5c929b08f0401","19172","1","0"
"5c929b08f0404","19173","2","0"
"5c929b08f0407","19173","2","0"
"5c929b08f040a","19173","1","0"
"5c929b08f040d","19173","3","1"
"5c929b08f0410","19175","3","0"
"5c929b08f0413","19176","3","0"
"5c929b08f0416","19176","2","1"
"5c929b08f0419","19176","3","0"
"5c929b08f041c","19177","1","0"
"5c929b08f041f","19179","3","1"
"5c929b08f0422","19179","1","1"
"5c929b08f0425","19179","1","1"
"5c929b08f0428","19179","2","1"
"5c929b08f042a","19180","1","0"
"5c929b08f042d","19180","3","1"
"5c929b08f0430","19180","2","0"
"5c929b08f0433","19180","2","0"
"5c929b08f0436","19181","1","1"
"5c929b08f0439","19181","1","0"
"5c929b08f043c","19181","2","1"
"5c929b08f043f","19181","2","0"
"5c929b08f0442","19182","2","0"
"5c929b08f0445","19182","2","0"
"5c929b08f0448","19183","3","0"
"5c929b08f044b","19184","1","0"
"5c929b08f044e","19184","2","1"
"5c929b08f0451","19184","3","1"
"5c929b08f0454","19185","3","1"
"5c929b08f0457","19185","2","1"
"5c929b08f0459","19185","2","0"
"5c929b08f045c","19186","3","0"
"5c929b08f0460","19187","2","1"
"5c929b08f0463","19187","3","1"
"5c929b08f0465","19187","2","1"
"5c929b08f0468","19187","3","0"
"5c929b08f046c","19188","2","1"
"5c929b08f046e","19188","3","1"
"5c929b08f0471","19188","3","1"
"5c929b08f0474","19189","1","0"
"5c929b08f0477","19189","2","1"
"5c929b08f047a","19189","2","0"
"5c929b08f047d","19190","3","0"
"5c929b08f0480","19190","3","0"
"5c929b08f0483","19190","3","0"
"5c929b08f0486","19191","2","1"
"5c929b08f0489","19191","2","0"
"5c929b08f048c","19192","2","1"
"5c929b08f048f","19192","3","1"
"5c929b08f0492","19192","1","0"
"5c929b08f0495","19193","1","1"
"5c929b08f0497","19193","2","1"
"5c929b08f049a","19194","1","0"
"5c929b08f049e","19195","2","1"
"5c929b08f04a1","19197","2","0"
"5c929b08f04a8","19197","2","0"
"5c929b08f04ab","19198","3","1"
"5c929b08f04ae","19198","2","0"
"5c929b08f04b1","19200","1","1"
"5c929b08f04b4","19200","2","0"
"5c929b08f04b7","19200","1","0"
"5c929b08f04bf","19200","1","0"
"5c929b08f04c2","19201","3","1"
"5c929b08f04c5","19201","1","1"
"5c929b08f04c8","19202","1","1"
"5c929b08f04cb","19202","2","0"
"5c929b08f04ce","19202","1","0"
"5c929b08f04d1","19202","1","1"
"5c929b08f04d4","19203","2","1"
"5c929b08f04d7","19205","2","1"
"5c929b08f04da","19205","2","0"
"5c929b08f04dd","19205","2","0"
"5c929b08f04e0","19206","3","0"
"5c929b08f04e3","19206","2","0"
"5c929b08f04e6","19206","3","1"
"5c929b08f04e9","19206","2","0"
"5c929b08f04ec","19207","2","0"
"5c929b08f04ef","19207","1","0"
"5c929b08f04f1","19207","3","0"
"5c929b08f04f4","19208","1","0"
"5c929b08f04f8","19209","1","0"
"5c929b08f04fa","19209","2","1"
"5c929b08f04fd","19209","1","1"
"5c929b08f0500","19209","1","0"
"5c929b08f0504","19211","1","1"
"5c929b08f0507","19213","2","1"
"5c929b08f050a","19214","3","1"
"5c929b08f0511","19214","2","0"
"5c929b08f0513","19214","3","1"
"5c929b08f0517","19215","2","0"
"5c929b08f0519","19215","3","0"
"5c929b08f051c","19215","3","1"
"5c929b08f051f","19215","1","1"
"5c929b08f0522","19216","3","1"
"5c929b08f0525","19216","3","0"
"5c929b08f0528","19216","1","1"
"5c929b08f052b","19216","3","0"
"5c929b08f052e","19217","2","1"
"5c929b08f0535","19217","3","1"
"5c929b08f0538","19217","2","0"
"5c929b08f053b","19217","2","0"
"5c929b08f053e","19219","1","0"
"5c929b08f0541","19219","2","0"
"5c929b08f0544","19219","2","1"
"5c929b08f0547","19220","3","0"
"5c929b08f054a","19220","1","0"
"5c929b08f054d","19220","3","0"
"5c929b08f0550","19221","3","0"
"5c929b08f0552","19221","3","1"
"5c929b08f0556","19222","1","1"
"5c929b08f0559","19224","3","0"
"5c929b08f055c","19224","1","1"
"5c929b08f055f","19226","1","1"
"5c929b08f0562","19226","2","0"
"5c929b08f0565","19226","1","0"
"5c929b08f0568","19227","2","0"
"5c929b08f056b","19228","2","1"
"5c929b08f056e","19228","1","1"
"5c929b08f0571","19228","3","1"
"5c929b08f0573","19228","3","0"
"5c929b08f0577","19231","2","0"
"5c929b08f057a","19231","3","1"
"5c929b08f057d","19231","2","0"
"5c929b08f057f","19231","2","0"
"5c929b08f0583","19232","2","1"
"5c929b08f0585","19232","1","1"
"5c929b08f058e","19232","2","1"
"5c929b08f0591","19232","2","1"
"5c929b08f0595","19233","1","1"
"5c929b08f0597","19233","1","0"
"5c929b08f059a","19233","2","1"
"5c929b08f059d","19233","2","1"
"5c929b08f05a0","19235","3","1"
"5c929b08f05a3","19235","1","1"
"5c929b08f05a6","19236","2","1"
"5c929b08f05a9","19236","1","1"
"5c929b08f05ac","19236","2","1"
"5c929b08f05af","19236","2","0"
"5c929b08f05b2","19237","1","1"
"5c929b08f05b5","19237","2","0"
"5c929b08f05b8","19238","2","0"
"5c929b08f05ba","19238","3","0"
"5c929b08f05be","19238","3","1"
"5c929b08f05c1","19239","1","1"
"5c929b08f05c4","19239","2","0"
"5c929b08f05c6","19239","3","1"
"5c929b08f05c9","19239","1","0"
"5c929b08f05cc","19240","2","0"
"5c929b08f05cf","19240","2","0"
"5c929b08f05d2","19241","2","1"
"5c929b08f05d5","19242","2","0"
"5c929b08f05d8","19242","3","0"
"5c929b08f05db","19242","3","1"
"5c929b08f05de","19244","2","0"
"5c929b08f05e1","19245","3","0"
"5c929b08f05e4","19245","2","0"
"5c929b08f05e7","19245","2","1"
"5c929b08f05ea","19246","1","0"
"5c929b08f05ed","19246","2","0"
"5c929b08f05f0","19248","3","0"
"5c929b08f05f3","19249","1","1"
"5c929b08f05f6","19249","2","1"
"5c929b08f05f9","19250","2","1"
"5c929b08f05fc","19250","3","1"
"5c929b08f05ff","19251","2","0"
"5c929b08f0602","19251","2","1"
"5c929b08f0606","19253","1","0"
"5c929b08f0609","19253","3","1"
"5c929b08f060b","19253","1","0"
"5c929b08f060e","19253","3","1"
"5c929b08f0611","19254","1","0"
"5c929b08f0614","19255","2","0"
"5c929b08f0617","19255","1","1"
"5c929b08f061b","19258","2","1"
"5c929b08f061d","19258","1","1"
"5c929b08f0620","19258","3","0"
"5c929b08f0629","19259","3","0"
"5c929b08f062c","19260","3","1"
"5c929b08f062f","19261","3","1"
"5c929b08f0632","19261","1","0"
"5c929b08f0635","19261","2","1"
"5c929b08f0638","19262","2","0"
"5c929b08f063b","19262","1","0"
"5c929b08f063e","19263","1","0"
"5c929b08f0641","19264","3","1"
"5c929b08f0644","19264","3","1"
"5c929b08f0647","19265","1","1"
"5c929b08f064a","19265","3","1"
"5c929b08f064d","19268","3","0"
"5c929b08f0650","19268","1","1"
"5c929b08f0653","19268","1","0"
"5c929b08f0656","19269","1","0"
"5c929b08f0659","19271","3","1"
"5c929b08f065c","19271","2","1"
"5c929b08f065f","19272","2","1"
"5c929b08f0662","19272","1","1"
"5c929b08f0675","19273","1","1"
"5c929b08f0678","19273","1","0"
"5c929b08f067b","19273","2","0"
"5c929b08f067e","19273","3","1"
"5c929b08f0681","19274","1","0"
"5c929b08f0684","19275","1","0"
"5c929b08f068c","19276","3","1"
"5c929b08f0693","19276","1","0"
"5c929b08f0696","19276","2","1"
"5c929b08f0699","19277","2","1"
"5c929b08f069f","19277","2","0"
"5c929b08f06a6","19280","2","1"
"5c929b08f06a9","19280","1","0"
"5c929b08f06ac","19280","2","1"
"5c929b08f06af","19281","1","1"
"5c929b08f06b2","19281","3","1"
"5c929b08f06b5","19281","2","0"
"5c929b08f06b8","19281","3","0"
"5c929b08f06bb","19282","2","0"
"5c929b08f06bd","19282","2","1"
"5c929b08f06c0","19282","3","1"
"5c929b08f06c4","19283","1","1"
"5c929b08f06cc","19283","2","1"
"5c929b08f06cf","19283","1","0"
"5c929b08f06d2","19283","2","1"
"5c929b08f06d5","19284","2","1"
"5c929b08f06d8","19284","2","1"
"5c929b08f06db","19284","1","0"
"5c929b08f06dd","19284","1","0"
"5c929b08f06e5","19285","2","1"
"5c929b08f06e8","19285","2","0"
"5c929b08f06ea","19285","1","0"
"5c929b08f06f2","19285","3","1"
"5c929b08f06fa","19286","2","0"
"5c929b08f06fd","19286","2","1"
"5c929b08f0700","19286","1","1"
"5c929b08f0703","19286","1","1"
"5c929b08f0706","19287","3","0"
"5c929b08f0709","19287","3","1"
"5c929b08f070c","19288","1","1"
"5c929b08f070f","19288","1","1"
"5c929b08f0712","19288","1","1"
"5c929b08f0715","19288","2","0"
"5c929b08f0717","19289","1","0"
"5c929b08f071a","19289","1","1"
"5c929b08f071d","19289","1","1"
"5c929b08f0725","19290","2","0"
"5c929b08f0728","19290","3","0"
"5c929b08f072a","19290","2","1"
"5c929b08f072d","19291","2","1"
"5c929b08f0731","19294","1","0"
"5c929b08f0734","19294","2","1"
"5c929b08f0737","19297","1","0"
"5c929b08f073a","19297","2","0"
"5c929b08f073d","19297","2","0"
"5c929b08f0740","19298","2","1"
"5c929b08f0743","19298","1","1"
"5c929b08f074b","19298","1","0"
"5c929b08f074e","19298","1","0"
"5c929b08f0751","19299","2","0"
"5c929b08f0754","19300","3","0"
"5c929b08f075a","19301","2","1"
"5c929b08f0769","19302","3","0"
"5c929b08f076d","19303","2","0"
"5c929b08f0771","19304","2","1"
"5c929b08f0774","19305","3","1"
"5c929b08f0777","19306","2","1"
"5c929b08f077a","19306","1","0"
"5c929b08f077d","19306","1","1"
"5c929b08f0780","19306","1","1"
"5c929b08f0783","19308","2","0"
"5c929b08f0786","19308","3","0"
"5c929b08f0789","19308","1","0"
"5c929b08f078c","19308","1","1"
"5c929b08f078f","19309","2","1"
"5c929b08f0792","19310","1","1"
"5c929b08f0799","19310","2","0"
"5c929b08f07a1","19310","2","1"
"5c929b08f07a9","19311","2","1"
"5c929b08f07ac","19311","3","1"
"5c929b08f07af","19311","2","0"
"5c929b08f07b2","19311","2","0"
"5c929b08f07b5","19312","3","0"
"5c929b08f07b8","19312","1","0"
"5c929b08f07bb","19313","1","0"
"5c929b08f07be","19313","3","1"
"5c929b08f07c1","19314","2","0"
"5c929b08f07c4","19315","1","1"
"5c929b08f07cb","19315","2","0"
"5c929b08f07ce","19316","1","1"
"5c929b08f07d1","19316","2","0"
"5c929b08f07d4","19316","3","0"
"5c929b08f07de","19317","2","1"
"5c929b08f07e1","19317","3","1"
"5c929b08f07e3","19317","2","1"
"5c929b08f07ed","19317","1","0"
"5c929b08f07f1","19318","3","1"
"5c929b08f07f4","19318","3","1"
"5c929b08f07f6","19318","3","1"
"5c929b08f07f9","19319","3","1"
"5c929b08f0801","19319","3","0"
"5c929b08f0804","19319","1","1"
"5c929b08f0807","19321","3","0"
"5c929b08f080a","19321","2","0"
"5c929b08f080d","19321","1","0"
"5c929b08f0810","19323","2","1"
"5c929b08f0816","19323","2","1"
"5c929b08f0819","19324","3","1"
"5c929b08f081c","19324","2","0"
"5c929b08f081f","19325","2","1"
"5c929b08f0827","19325","3","0"
"5c929b08f082f","19326","1","0"
"5c929b08f0832","19326","1","1"
"5c929b08f0835","19326","2","1"
"5c929b08f0838","19326","3","0"
"5c929b08f083b","19327","1","1"
"5c929b08f083e","19328","2","0"
"5c929b08f0841","19328","3","0"
"5c929b08f0847","19328","3","0"
"5c929b08f084b","19329","1","1"
"5c929b08f084e","19329","1","1"
"5c929b08f0851","19329","3","1"
"5c929b08f0853","19330","3","1"
"5c929b08f085e","19332","2","1"
"5c929b08f0861","19332","3","0"
"5c929b08f0863","19333","2","1"
"5c929b08f0866","19333","1","1"
"5c929b08f0869","19333","3","0"
"5c929b08f086c","19333","3","1"
"5c929b08f086f","19334","2","0"
"5c929b08f0873","19336","3","0"
"5c929b08f087c","19336","2","0"
"5c929b08f087f","19336","2","0"
"5c929b08f0882","19337","3","0"
"5c929b08f0885","19338","3","1"
"5c929b08f0888","19339","2","1"
"5c929b08f088b","19339","1","0"
"5c929b08f088e","19340","1","1"
"5c929b08f0891","19340","2","1"
"5c929b08f0894","19340","2","1"
"5c929b08f0896","19340","1","0"
"5c929b08f089a","19341","2","0"
"5c929b08f08a0","19342","2","1"
"5c929b08f08a3","19342","1","0"
"5c929b08f08a6","19343","2","0"
"5c929b08f08a9","19344","2","0"
"5c929b08f08ac","19345","2","1"
"5c929b08f08af","19345","1","0"
"5c929b08f08b2","19346","3","1"
"5c929b08f08b5","19346","3","1"
"5c929b08f08b8","19346","3","1"
"5c929b08f08bb","19346","2","0"
"5c929b08f08be","19347","3","1"
"5c929b08f08c1","19347","3","0"
"5c929b08f08c4","19348","3","0"
"5c929b08f08c7","19348","2","0"
"5c929b08f08ca","19348","2","1"
"5c929b08f08d3","19349","2","0"
"5c929b08f08d6","19349","3","0"
"5c929b08f08d9","19349","2","0"
"5c929b08f08dc","19351","1","1"
"5c929b08f08e5","19351","1","1"
"5c929b08f08ed","19352","1","1"
"5c929b08f08f0","19352","1","1"
"5c929b08f08f3","19352","1","0"
"5c929b08f08f6","19354","3","0"
"5c929b08f08f9","19354","3","1"
"5c929b08f08fc","19355","3","1"
"5c929b08f0900","19357","2","1"
"5c929b08f0902","19357","2","1"
"5c929b08f0905","19357","3","0"
"5c929b08f0908","19357","3","1"
"5c929b08f090b","19358","2","0"
"5c929b08f0913","19362","2","1"
"5c929b08f0916","19364","3","0"
"5c929b08f091a","19369","1","1"
"5c929b08f091d","19369","1","0"
"5c929b08f0920","19369","3","1"
"5c929b08f0926","19370","2","1"
"5c929b08f0929","19370","2","0"
"5c929b08f092d","19370","1","0"
"5c929b08f092f","19371","3","0"
"5c929b08f0932","19371","1","1"
"5c929b08f0935","19372","1","0"
"5c929b08f0938","19372","2","0"
"5c929b08f093b","19372","3","1"
"5c929b08f093e","19373","1","1"
"5c929b08f0941","19374","1","1"
"5c929b08f0944","19374","1","1"
"5c929b08f0947","19374","2","1"
"5c929b08f094a","19375","3","0"
