UserID, MonthID, ModifiedListing
"14906","1","0"
"14906","2","0"
"14906","3","0"
"14907","1","1"
"14907","2","0"
"14907","3","1"
"14908","1","0"
"14908","2","1"
"14908","3","0"
"14909","1","0"
"14909","2","0"
"14909","3","1"
"14910","1","0"
"14910","2","1"
"14910","3","1"
"14911","1","1"
"14911","2","1"
"14911","3","1"
"14912","1","0"
"14912","2","1"
"14912","3","1"
"14913","1","1"
"14913","2","1"
"14913","3","1"
"14914","1","1"
"14914","2","1"
"14914","3","0"
"14915","1","1"
"14915","2","1"
"14915","3","0"
"14916","1","0"
"14916","2","0"
"14916","3","1"
"14917","1","0"
"14917","2","1"
"14917","3","1"
"14918","1","1"
"14918","2","1"
"14918","3","0"
"14919","1","1"
"14919","2","1"
"14919","3","1"
"14920","1","1"
"14920","2","0"
"14920","3","1"
"14921","1","0"
"14921","2","1"
"14921","3","1"
"14922","1","1"
"14922","2","0"
"14922","3","0"
"14923","1","1"
"14923","2","1"
"14923","3","0"
"14924","1","1"
"14924","2","0"
"14924","3","0"
"14925","1","0"
"14925","2","0"
"14925","3","0"
"14926","1","0"
"14926","2","1"
"14926","3","0"
"14927","1","1"
"14927","2","1"
"14927","3","1"
"14928","1","0"
"14928","2","0"
"14928","3","1"
"14929","1","0"
"14929","2","0"
"14929","3","1"
"14930","1","0"
"14930","2","0"
"14930","3","1"
"14931","1","1"
"14931","2","1"
"14931","3","1"
"14932","1","0"
"14932","2","1"
"14932","3","1"
"14933","1","0"
"14933","2","0"
"14933","3","1"
"14934","1","0"
"14934","2","0"
"14934","3","1"
"14935","1","1"
"14935","2","1"
"14935","3","1"
"14936","1","1"
"14936","2","0"
"14936","3","1"
"14937","1","0"
"14937","2","0"
"14937","3","1"
"14938","1","1"
"14938","2","1"
"14938","3","0"
"14939","1","1"
"14939","2","1"
"14939","3","1"
"14940","1","1"
"14940","2","1"
"14940","3","1"
"14941","1","1"
"14941","2","1"
"14941","3","0"
"14942","1","0"
"14942","2","1"
"14942","3","1"
"14943","1","0"
"14943","2","0"
"14943","3","1"
"14944","1","0"
"14944","2","1"
"14944","3","0"
"14945","1","0"
"14945","2","0"
"14945","3","0"
"14946","1","0"
"14946","2","0"
"14946","3","0"
"14947","1","1"
"14947","2","0"
"14947","3","0"
"14948","1","1"
"14948","2","1"
"14948","3","1"
"14949","1","1"
"14949","2","0"
"14949","3","0"
"14950","1","1"
"14950","2","1"
"14950","3","0"
"14951","1","0"
"14951","2","0"
"14951","3","0"
"14952","1","0"
"14952","2","1"
"14952","3","0"
"14953","1","0"
"14953","2","0"
"14953","3","0"
"14954","1","1"
"14954","2","0"
"14954","3","0"
"14955","1","1"
"14955","2","1"
"14955","3","0"
"14956","1","0"
"14956","2","0"
"14956","3","0"
"14957","1","0"
"14957","2","0"
"14957","3","0"
"14958","1","0"
"14958","2","0"
"14958","3","1"
"14959","1","1"
"14959","2","0"
"14959","3","0"
"14960","1","0"
"14960","2","0"
"14960","3","1"
"14961","1","0"
"14961","2","1"
"14961","3","1"
"14962","1","0"
"14962","2","0"
"14962","3","0"
"14963","1","1"
"14963","2","1"
"14963","3","1"
"14964","1","0"
"14964","2","0"
"14964","3","1"
"14965","1","1"
"14965","2","1"
"14965","3","0"
"14966","1","0"
"14966","2","0"
"14966","3","0"
"14967","1","0"
"14967","2","1"
"14967","3","1"
"14968","1","1"
"14968","2","1"
"14968","3","0"
"14969","1","1"
"14969","2","0"
"14969","3","0"
"14970","1","1"
"14970","2","0"
"14970","3","1"
"14971","1","1"
"14971","2","0"
"14971","3","1"
"14972","1","0"
"14972","2","1"
"14972","3","0"
"14973","1","0"
"14973","2","1"
"14973","3","1"
"14974","1","0"
"14974","2","0"
"14974","3","1"
"14975","1","0"
"14975","2","0"
"14975","3","1"
"14976","1","0"
"14976","2","0"
"14976","3","1"
"14977","1","0"
"14977","2","1"
"14977","3","1"
"14978","1","1"
"14978","2","0"
"14978","3","0"
"14979","1","1"
"14979","2","0"
"14979","3","1"
"14980","1","1"
"14980","2","0"
"14980","3","1"
"14981","1","0"
"14981","2","0"
"14981","3","1"
"14982","1","0"
"14982","2","1"
"14982","3","1"
"14983","1","1"
"14983","2","0"
"14983","3","1"
"14984","1","0"
"14984","2","1"
"14984","3","1"
"14985","1","1"
"14985","2","1"
"14985","3","0"
"14986","1","0"
"14986","2","0"
"14986","3","0"
"14987","1","1"
"14987","2","1"
"14987","3","0"
"14988","1","0"
"14988","2","1"
"14988","3","0"
"14989","1","1"
"14989","2","0"
"14989","3","0"
"14990","1","0"
"14990","2","0"
"14990","3","1"
"14991","1","1"
"14991","2","0"
"14991","3","1"
"14992","1","0"
"14992","2","0"
"14992","3","1"
"14993","1","0"
"14993","2","1"
"14993","3","1"
"14994","1","0"
"14994","2","0"
"14994","3","0"
"14995","1","1"
"14995","2","0"
"14995","3","1"
"14996","1","0"
"14996","2","1"
"14996","3","1"
"14997","1","0"
"14997","2","0"
"14997","3","1"
"14998","1","1"
"14998","2","0"
"14998","3","0"
"14999","1","0"
"14999","2","0"
"14999","3","1"
"15000","1","1"
"15000","2","0"
"15000","3","1"
"15001","1","0"
"15001","2","0"
"15001","3","1"
"15002","1","1"
"15002","2","1"
"15002","3","1"
"15003","1","0"
"15003","2","0"
"15003","3","0"
"15004","1","0"
"15004","2","0"
"15004","3","1"
"15005","1","0"
"15005","2","1"
"15005","3","1"
"15006","1","0"
"15006","2","1"
"15006","3","1"
"15007","1","0"
"15007","2","1"
"15007","3","1"
"15008","1","1"
"15008","2","0"
"15008","3","0"
"15009","1","1"
"15009","2","1"
"15009","3","0"
"15010","1","1"
"15010","2","0"
"15010","3","1"
"15011","1","0"
"15011","2","0"
"15011","3","0"
"15012","1","0"
"15012","2","0"
"15012","3","0"
"15013","1","1"
"15013","2","1"
"15013","3","1"
"15014","1","0"
"15014","2","0"
"15014","3","1"
"15015","1","0"
"15015","2","0"
"15015","3","0"
"15016","1","1"
"15016","2","0"
"15016","3","0"
"15017","1","1"
"15017","2","1"
"15017","3","0"
"15018","1","0"
"15018","2","0"
"15018","3","0"
"15019","1","1"
"15019","2","0"
"15019","3","0"
"15020","1","0"
"15020","2","1"
"15020","3","1"
"15021","1","0"
"15021","2","0"
"15021","3","1"
"15022","1","1"
"15022","2","0"
"15022","3","1"
"15023","1","1"
"15023","2","0"
"15023","3","1"
"15024","1","0"
"15024","2","1"
"15024","3","1"
"15025","1","0"
"15025","2","1"
"15025","3","1"
"15026","1","0"
"15026","2","1"
"15026","3","1"
"15027","1","0"
"15027","2","0"
"15027","3","1"
"15028","1","0"
"15028","2","1"
"15028","3","1"
"15029","1","1"
"15029","2","1"
"15029","3","0"
"15030","1","1"
"15030","2","0"
"15030","3","1"
"15031","1","0"
"15031","2","0"
"15031","3","0"
"15032","1","0"
"15032","2","0"
"15032","3","1"
"15033","1","0"
"15033","2","1"
"15033","3","0"
"15034","1","0"
"15034","2","1"
"15034","3","0"
"15035","1","0"
"15035","2","0"
"15035","3","1"
"15036","1","0"
"15036","2","0"
"15036","3","1"
"15037","1","1"
"15037","2","0"
"15037","3","1"
"15038","1","1"
"15038","2","1"
"15038","3","1"
"15039","1","1"
"15039","2","1"
"15039","3","0"
"15040","1","0"
"15040","2","0"
"15040","3","0"
"15041","1","1"
"15041","2","0"
"15041","3","0"
"15042","1","0"
"15042","2","1"
"15042","3","0"
"15043","1","1"
"15043","2","1"
"15043","3","0"
"15044","1","0"
"15044","2","1"
"15044","3","0"
"15045","1","1"
"15045","2","1"
"15045","3","0"
"15046","1","1"
"15046","2","1"
"15046","3","0"
"15047","1","1"
"15047","2","0"
"15047","3","1"
"15048","1","1"
"15048","2","0"
"15048","3","0"
"15049","1","1"
"15049","2","1"
"15049","3","1"
"15050","1","1"
"15050","2","0"
"15050","3","0"
"15051","1","0"
"15051","2","1"
"15051","3","0"
"15052","1","0"
"15052","2","1"
"15052","3","0"
"15053","1","0"
"15053","2","1"
"15053","3","1"
"15054","1","0"
"15054","2","1"
"15054","3","1"
"15055","1","1"
"15055","2","0"
"15055","3","1"
"15056","1","1"
"15056","2","0"
"15056","3","0"
"15057","1","1"
"15057","2","0"
"15057","3","1"
"15058","1","1"
"15058","2","0"
"15058","3","1"
"15059","1","0"
"15059","2","1"
"15059","3","1"
"15060","1","0"
"15060","2","0"
"15060","3","1"
"15061","1","1"
"15061","2","0"
"15061","3","1"
"15062","1","1"
"15062","2","0"
"15062","3","0"
"15063","1","0"
"15063","2","0"
"15063","3","1"
"15064","1","0"
"15064","2","1"
"15064","3","1"
"15065","1","1"
"15065","2","0"
"15065","3","1"
"15066","1","1"
"15066","2","1"
"15066","3","0"
"15067","1","0"
"15067","2","0"
"15067","3","1"
"15068","1","0"
"15068","2","1"
"15068","3","1"
"15069","1","1"
"15069","2","0"
"15069","3","0"
"15070","1","1"
"15070","2","0"
"15070","3","1"
"15071","1","0"
"15071","2","1"
"15071","3","1"
"15072","1","0"
"15072","2","1"
"15072","3","1"
"15073","1","1"
"15073","2","0"
"15073","3","1"
"15074","1","0"
"15074","2","1"
"15074","3","0"
"15075","1","1"
"15075","2","1"
"15075","3","1"
"15076","1","1"
"15076","2","1"
"15076","3","0"
"15077","1","0"
"15077","2","0"
"15077","3","1"
"15078","1","1"
"15078","2","1"
"15078","3","1"
"15079","1","0"
"15079","2","0"
"15079","3","0"
"15080","1","1"
"15080","2","0"
"15080","3","0"
"15081","1","1"
"15081","2","0"
"15081","3","0"
"15082","1","0"
"15082","2","0"
"15082","3","0"
"15083","1","0"
"15083","2","1"
"15083","3","0"
"15084","1","1"
"15084","2","0"
"15084","3","0"
"15085","1","0"
"15085","2","0"
"15085","3","1"
"15086","1","0"
"15086","2","0"
"15086","3","1"
"15087","1","0"
"15087","2","0"
"15087","3","0"
"15088","1","0"
"15088","2","1"
"15088","3","1"
"15089","1","0"
"15089","2","1"
"15089","3","1"
"15090","1","0"
"15090","2","0"
"15090","3","1"
"15091","1","1"
"15091","2","0"
"15091","3","1"
"15092","1","0"
"15092","2","0"
"15092","3","1"
"15093","1","1"
"15093","2","1"
"15093","3","1"
"15094","1","0"
"15094","2","0"
"15094","3","0"
"15095","1","0"
"15095","2","0"
"15095","3","1"
"15096","1","0"
"15096","2","0"
"15096","3","0"
"15097","1","1"
"15097","2","1"
"15097","3","0"
"15098","1","0"
"15098","2","0"
"15098","3","1"
"15099","1","1"
"15099","2","1"
"15099","3","0"
"15100","1","0"
"15100","2","1"
"15100","3","0"
"15101","1","1"
"15101","2","1"
"15101","3","0"
"15102","1","1"
"15102","2","0"
"15102","3","1"
"15103","1","1"
"15103","2","1"
"15103","3","0"
"15104","1","1"
"15104","2","1"
"15104","3","0"
"15105","1","0"
"15105","2","1"
"15105","3","0"
"15106","1","1"
"15106","2","1"
"15106","3","1"
"15107","1","1"
"15107","2","0"
"15107","3","1"
"15108","1","0"
"15108","2","0"
"15108","3","0"
"15109","1","0"
"15109","2","0"
"15109","3","1"
"15110","1","1"
"15110","2","0"
"15110","3","1"
"15111","1","0"
"15111","2","0"
"15111","3","1"
"15112","1","1"
"15112","2","0"
"15112","3","1"
"15113","1","1"
"15113","2","0"
"15113","3","0"
"15114","1","0"
"15114","2","1"
"15114","3","0"
"15115","1","1"
"15115","2","1"
"15115","3","0"
"15116","1","1"
"15116","2","0"
"15116","3","0"
"15117","1","1"
"15117","2","1"
"15117","3","1"
"15118","1","1"
"15118","2","0"
"15118","3","0"
"15119","1","0"
"15119","2","1"
"15119","3","0"
"15120","1","1"
"15120","2","1"
"15120","3","0"
"15121","1","1"
"15121","2","1"
"15121","3","0"
"15122","1","0"
"15122","2","0"
"15122","3","0"
"15123","1","1"
"15123","2","0"
"15123","3","0"
"15124","1","0"
"15124","2","0"
"15124","3","1"
"15125","1","1"
"15125","2","0"
"15125","3","0"
"15126","1","0"
"15126","2","0"
"15126","3","0"
"15127","1","0"
"15127","2","0"
"15127","3","1"
"15128","1","0"
"15128","2","1"
"15128","3","0"
"15129","1","1"
"15129","2","0"
"15129","3","0"
"15130","1","1"
"15130","2","1"
"15130","3","1"
"15131","1","1"
"15131","2","1"
"15131","3","1"
"15132","1","1"
"15132","2","0"
"15132","3","0"
"15133","1","0"
"15133","2","1"
"15133","3","1"
"15134","1","1"
"15134","2","1"
"15134","3","1"
"15135","1","0"
"15135","2","0"
"15135","3","1"
"15136","1","1"
"15136","2","0"
"15136","3","0"
"15137","1","1"
"15137","2","1"
"15137","3","1"
"15138","1","1"
"15138","2","1"
"15138","3","0"
"15139","1","1"
"15139","2","1"
"15139","3","1"
"15140","1","0"
"15140","2","1"
"15140","3","1"
"15141","1","1"
"15141","2","0"
"15141","3","1"
"15142","1","1"
"15142","2","1"
"15142","3","0"
"15143","1","0"
"15143","2","1"
"15143","3","0"
"15144","1","1"
"15144","2","0"
"15144","3","0"
"15145","1","1"
"15145","2","0"
"15145","3","0"
"15146","1","0"
"15146","2","0"
"15146","3","1"
"15147","1","1"
"15147","2","0"
"15147","3","0"
"15148","1","0"
"15148","2","0"
"15148","3","0"
"15149","1","0"
"15149","2","1"
"15149","3","0"
"15150","1","0"
"15150","2","0"
"15150","3","1"
"15151","1","0"
"15151","2","1"
"15151","3","0"
"15152","1","1"
"15152","2","1"
"15152","3","1"
"15153","1","1"
"15153","2","1"
"15153","3","0"
"15154","1","1"
"15154","2","1"
"15154","3","1"
"15155","1","1"
"15155","2","1"
"15155","3","0"
"15156","1","1"
"15156","2","1"
"15156","3","0"
"15157","1","1"
"15157","2","0"
"15157","3","1"
"15158","1","0"
"15158","2","0"
"15158","3","1"
"15159","1","0"
"15159","2","0"
"15159","3","0"
"15160","1","1"
"15160","2","1"
"15160","3","0"
"15161","1","1"
"15161","2","1"
"15161","3","1"
"15162","1","1"
"15162","2","1"
"15162","3","1"
"15163","1","0"
"15163","2","1"
"15163","3","0"
"15164","1","0"
"15164","2","1"
"15164","3","1"
"15165","1","0"
"15165","2","0"
"15165","3","0"
"15166","1","1"
"15166","2","1"
"15166","3","1"
"15167","1","1"
"15167","2","0"
"15167","3","1"
"15168","1","0"
"15168","2","1"
"15168","3","0"
"15169","1","0"
"15169","2","1"
"15169","3","1"
"15170","1","0"
"15170","2","1"
"15170","3","1"
"15171","1","1"
"15171","2","0"
"15171","3","0"
"15172","1","0"
"15172","2","1"
"15172","3","0"
"15173","1","1"
"15173","2","1"
"15173","3","0"
"15174","1","0"
"15174","2","1"
"15174","3","1"
"15175","1","0"
"15175","2","1"
"15175","3","1"
"15176","1","0"
"15176","2","0"
"15176","3","0"
"15177","1","1"
"15177","2","1"
"15177","3","0"
"15178","1","0"
"15178","2","0"
"15178","3","0"
"15179","1","0"
"15179","2","0"
"15179","3","1"
"15180","1","1"
"15180","2","1"
"15180","3","0"
"15181","1","1"
"15181","2","0"
"15181","3","0"
"15182","1","0"
"15182","2","1"
"15182","3","0"
"15183","1","1"
"15183","2","1"
"15183","3","1"
"15184","1","1"
"15184","2","1"
"15184","3","0"
"15185","1","1"
"15185","2","1"
"15185","3","1"
"15186","1","1"
"15186","2","1"
"15186","3","1"
"15187","1","0"
"15187","2","1"
"15187","3","0"
"15188","1","0"
"15188","2","1"
"15188","3","1"
"15189","1","0"
"15189","2","1"
"15189","3","0"
"15190","1","0"
"15190","2","1"
"15190","3","1"
"15191","1","0"
"15191","2","1"
"15191","3","0"
"15192","1","1"
"15192","2","0"
"15192","3","1"
"15193","1","0"
"15193","2","1"
"15193","3","1"
"15194","1","0"
"15194","2","0"
"15194","3","1"
"15195","1","0"
"15195","2","1"
"15195","3","0"
"15196","1","1"
"15196","2","1"
"15196","3","1"
"15197","1","1"
"15197","2","0"
"15197","3","0"
"15198","1","1"
"15198","2","0"
"15198","3","1"
"15199","1","1"
"15199","2","0"
"15199","3","1"
"15200","1","0"
"15200","2","1"
"15200","3","0"
"15201","1","0"
"15201","2","1"
"15201","3","1"
"15202","1","0"
"15202","2","0"
"15202","3","0"
"15203","1","1"
"15203","2","0"
"15203","3","0"
"15204","1","0"
"15204","2","1"
"15204","3","1"
"15205","1","1"
"15205","2","1"
"15205","3","1"
"15206","1","0"
"15206","2","0"
"15206","3","0"
"15207","1","0"
"15207","2","1"
"15207","3","1"
"15208","1","1"
"15208","2","1"
"15208","3","1"
"15209","1","0"
"15209","2","1"
"15209","3","0"
"15210","1","0"
"15210","2","1"
"15210","3","1"
"15211","1","0"
"15211","2","1"
"15211","3","0"
"15212","1","0"
"15212","2","1"
"15212","3","1"
"15213","1","0"
"15213","2","1"
"15213","3","0"
"15214","1","0"
"15214","2","1"
"15214","3","0"
"15215","1","0"
"15215","2","0"
"15215","3","0"
"15216","1","1"
"15216","2","0"
"15216","3","0"
"15217","1","1"
"15217","2","0"
"15217","3","0"
"15218","1","1"
"15218","2","1"
"15218","3","1"
"15219","1","1"
"15219","2","0"
"15219","3","0"
"15220","1","0"
"15220","2","0"
"15220","3","0"
"15221","1","0"
"15221","2","1"
"15221","3","0"
"15222","1","1"
"15222","2","1"
"15222","3","0"
"15223","1","0"
"15223","2","0"
"15223","3","0"
"15224","1","0"
"15224","2","1"
"15224","3","0"
"15225","1","0"
"15225","2","1"
"15225","3","0"
"15226","1","1"
"15226","2","1"
"15226","3","0"
"15227","1","0"
"15227","2","1"
"15227","3","1"
"15228","1","1"
"15228","2","0"
"15228","3","0"
"15229","1","0"
"15229","2","0"
"15229","3","1"
"15230","1","1"
"15230","2","0"
"15230","3","0"
"15231","1","0"
"15231","2","1"
"15231","3","0"
"15232","1","0"
"15232","2","0"
"15232","3","1"
"15233","1","1"
"15233","2","1"
"15233","3","0"
"15234","1","1"
"15234","2","1"
"15234","3","1"
"15235","1","0"
"15235","2","0"
"15235","3","1"
"15236","1","0"
"15236","2","1"
"15236","3","1"
"15237","1","1"
"15237","2","0"
"15237","3","1"
"15238","1","0"
"15238","2","1"
"15238","3","1"
"15239","1","0"
"15239","2","1"
"15239","3","0"
"15240","1","0"
"15240","2","1"
"15240","3","0"
"15241","1","1"
"15241","2","0"
"15241","3","0"
"15242","1","0"
"15242","2","1"
"15242","3","1"
"15243","1","0"
"15243","2","0"
"15243","3","1"
"15244","1","1"
"15244","2","0"
"15244","3","1"
"15245","1","0"
"15245","2","1"
"15245","3","0"
"15246","1","1"
"15246","2","1"
"15246","3","0"
"15247","1","1"
"15247","2","1"
"15247","3","1"
"15248","1","1"
"15248","2","0"
"15248","3","0"
"15249","1","0"
"15249","2","0"
"15249","3","1"
"15250","1","0"
"15250","2","1"
"15250","3","1"
"15251","1","1"
"15251","2","0"
"15251","3","1"
"15252","1","1"
"15252","2","1"
"15252","3","0"
"15253","1","1"
"15253","2","0"
"15253","3","0"
"15254","1","1"
"15254","2","1"
"15254","3","1"
"15255","1","0"
"15255","2","0"
"15255","3","1"
"15256","1","0"
"15256","2","0"
"15256","3","0"
"15257","1","1"
"15257","2","1"
"15257","3","0"
"15258","1","0"
"15258","2","1"
"15258","3","1"
"15259","1","1"
"15259","2","1"
"15259","3","1"
"15260","1","1"
"15260","2","0"
"15260","3","1"
"15261","1","0"
"15261","2","0"
"15261","3","0"
"15262","1","0"
"15262","2","1"
"15262","3","0"
"15263","1","1"
"15263","2","1"
"15263","3","0"
"15264","1","1"
"15264","2","0"
"15264","3","0"
"15265","1","1"
"15265","2","1"
"15265","3","0"
"15266","1","0"
"15266","2","0"
"15266","3","0"
"15267","1","1"
"15267","2","1"
"15267","3","0"
"15268","1","0"
"15268","2","1"
"15268","3","0"
"15269","1","1"
"15269","2","1"
"15269","3","1"
"15270","1","1"
"15270","2","0"
"15270","3","0"
"15271","1","0"
"15271","2","0"
"15271","3","1"
"15272","1","0"
"15272","2","1"
"15272","3","0"
"15273","1","1"
"15273","2","0"
"15273","3","1"
"15274","1","0"
"15274","2","0"
"15274","3","0"
"15275","1","1"
"15275","2","0"
"15275","3","0"
"15276","1","1"
"15276","2","0"
"15276","3","0"
"15277","1","1"
"15277","2","1"
"15277","3","1"
"15278","1","0"
"15278","2","1"
"15278","3","0"
"15279","1","1"
"15279","2","0"
"15279","3","1"
"15280","1","0"
"15280","2","1"
"15280","3","0"
"15281","1","1"
"15281","2","0"
"15281","3","1"
"15282","1","0"
"15282","2","1"
"15282","3","0"
"15283","1","0"
"15283","2","0"
"15283","3","0"
"15284","1","0"
"15284","2","1"
"15284","3","1"
"15285","1","0"
"15285","2","0"
"15285","3","1"
"15286","1","0"
"15286","2","0"
"15286","3","1"
"15287","1","0"
"15287","2","0"
"15287","3","0"
"15288","1","1"
"15288","2","1"
"15288","3","1"
"15289","1","1"
"15289","2","1"
"15289","3","0"
"15290","1","0"
"15290","2","0"
"15290","3","1"
"15291","1","0"
"15291","2","0"
"15291","3","0"
"15292","1","0"
"15292","2","1"
"15292","3","0"
"15293","1","0"
"15293","2","1"
"15293","3","1"
"15294","1","1"
"15294","2","1"
"15294","3","0"
"15295","1","0"
"15295","2","0"
"15295","3","0"
"15296","1","1"
"15296","2","0"
"15296","3","1"
"15297","1","1"
"15297","2","0"
"15297","3","0"
"15298","1","0"
"15298","2","1"
"15298","3","0"
"15299","1","0"
"15299","2","0"
"15299","3","0"
"15300","1","0"
"15300","2","1"
"15300","3","1"
"15301","1","1"
"15301","2","1"
"15301","3","1"
"15302","1","1"
"15302","2","1"
"15302","3","0"
"15303","1","1"
"15303","2","1"
"15303","3","1"
"15304","1","1"
"15304","2","0"
"15304","3","1"
"15305","1","0"
"15305","2","1"
"15305","3","1"
"15306","1","0"
"15306","2","1"
"15306","3","0"
"15307","1","1"
"15307","2","1"
"15307","3","1"
"15308","1","0"
"15308","2","1"
"15308","3","1"
"15309","1","1"
"15309","2","0"
"15309","3","1"
"15310","1","0"
"15310","2","1"
"15310","3","0"
"15311","1","0"
"15311","2","0"
"15311","3","0"
"15312","1","0"
"15312","2","0"
"15312","3","0"
"15313","1","1"
"15313","2","1"
"15313","3","0"
"15314","1","0"
"15314","2","0"
"15314","3","1"
"15315","1","1"
"15315","2","0"
"15315","3","0"
"15316","1","0"
"15316","2","0"
"15316","3","0"
"15317","1","0"
"15317","2","0"
"15317","3","1"
"15318","1","0"
"15318","2","1"
"15318","3","1"
"15319","1","0"
"15319","2","0"
"15319","3","0"
"15320","1","0"
"15320","2","1"
"15320","3","0"
"15321","1","1"
"15321","2","1"
"15321","3","0"
"15322","1","0"
"15322","2","0"
"15322","3","0"
"15323","1","1"
"15323","2","1"
"15323","3","0"
"15324","1","0"
"15324","2","1"
"15324","3","1"
"15325","1","0"
"15325","2","0"
"15325","3","0"
"15326","1","0"
"15326","2","0"
"15326","3","0"
"15327","1","0"
"15327","2","0"
"15327","3","1"
"15328","1","0"
"15328","2","1"
"15328","3","1"
"15329","1","1"
"15329","2","0"
"15329","3","1"
"15330","1","0"
"15330","2","1"
"15330","3","0"
"15331","1","0"
"15331","2","1"
"15331","3","1"
"15332","1","1"
"15332","2","1"
"15332","3","1"
"15333","1","0"
"15333","2","1"
"15333","3","1"
"15334","1","1"
"15334","2","0"
"15334","3","0"
"15335","1","0"
"15335","2","0"
"15335","3","1"
"15336","1","1"
"15336","2","0"
"15336","3","1"
"15337","1","1"
"15337","2","0"
"15337","3","1"
"15338","1","1"
"15338","2","0"
"15338","3","0"
"15339","1","1"
"15339","2","1"
"15339","3","1"
"15340","1","0"
"15340","2","0"
"15340","3","1"
"15341","1","0"
"15341","2","1"
"15341","3","0"
"15342","1","0"
"15342","2","0"
"15342","3","1"
"15343","1","0"
"15343","2","0"
"15343","3","0"
"15344","1","1"
"15344","2","1"
"15344","3","1"
"15345","1","1"
"15345","2","0"
"15345","3","1"
"15346","1","1"
"15346","2","0"
"15346","3","1"
"15347","1","0"
"15347","2","0"
"15347","3","1"
"15348","1","1"
"15348","2","1"
"15348","3","0"
"15349","1","1"
"15349","2","0"
"15349","3","0"
"15350","1","1"
"15350","2","1"
"15350","3","0"
"15351","1","1"
"15351","2","0"
"15351","3","0"
"15352","1","0"
"15352","2","1"
"15352","3","1"
"15353","1","0"
"15353","2","0"
"15353","3","0"
"15354","1","1"
"15354","2","1"
"15354","3","0"
"15355","1","0"
"15355","2","0"
"15355","3","1"
"15356","1","0"
"15356","2","0"
"15356","3","0"
"15357","1","0"
"15357","2","0"
"15357","3","0"
"15358","1","0"
"15358","2","1"
"15358","3","0"
"15359","1","0"
"15359","2","1"
"15359","3","0"
"15360","1","0"
"15360","2","1"
"15360","3","1"
"15361","1","1"
"15361","2","0"
"15361","3","1"
"15362","1","1"
"15362","2","0"
"15362","3","1"
"15363","1","0"
"15363","2","1"
"15363","3","0"
"15364","1","0"
"15364","2","0"
"15364","3","1"
"15365","1","0"
"15365","2","1"
"15365","3","0"
"15366","1","0"
"15366","2","1"
"15366","3","0"
"15367","1","1"
"15367","2","0"
"15367","3","1"
"15368","1","1"
"15368","2","0"
"15368","3","0"
"15369","1","1"
"15369","2","1"
"15369","3","1"
"15370","1","0"
"15370","2","1"
"15370","3","0"
"15371","1","1"
"15371","2","1"
"15371","3","0"
"15372","1","1"
"15372","2","1"
"15372","3","0"
"15373","1","0"
"15373","2","0"
"15373","3","1"
"15374","1","0"
"15374","2","0"
"15374","3","0"
"15375","1","0"
"15375","2","1"
"15375","3","0"
"15376","1","1"
"15376","2","0"
"15376","3","1"
"15377","1","0"
"15377","2","0"
"15377","3","1"
"15378","1","1"
"15378","2","0"
"15378","3","0"
"15379","1","0"
"15379","2","1"
"15379","3","0"
"15380","1","0"
"15380","2","1"
"15380","3","0"
"15381","1","1"
"15381","2","0"
"15381","3","1"
"15382","1","1"
"15382","2","0"
"15382","3","1"
"15383","1","1"
"15383","2","1"
"15383","3","1"
"15384","1","0"
"15384","2","0"
"15384","3","0"
"15385","1","1"
"15385","2","0"
"15385","3","0"
"15386","1","1"
"15386","2","1"
"15386","3","0"
"15387","1","0"
"15387","2","0"
"15387","3","0"
"15388","1","0"
"15388","2","0"
"15388","3","0"
"15389","1","1"
"15389","2","0"
"15389","3","0"
"15390","1","1"
"15390","2","0"
"15390","3","1"
"15391","1","0"
"15391","2","1"
"15391","3","1"
"15392","1","1"
"15392","2","0"
"15392","3","1"
"15393","1","0"
"15393","2","0"
"15393","3","0"
"15394","1","0"
"15394","2","1"
"15394","3","0"
"15395","1","0"
"15395","2","0"
"15395","3","1"
"15396","1","1"
"15396","2","0"
"15396","3","1"
"15397","1","1"
"15397","2","0"
"15397","3","1"
"15398","1","0"
"15398","2","1"
"15398","3","0"
"15399","1","0"
"15399","2","1"
"15399","3","1"
"15400","1","1"
"15400","2","0"
"15400","3","1"
"15401","1","0"
"15401","2","0"
"15401","3","1"
"15402","1","1"
"15402","2","1"
"15402","3","0"
"15403","1","0"
"15403","2","1"
"15403","3","0"
"15404","1","1"
"15404","2","1"
"15404","3","0"
"15405","1","1"
"15405","2","0"
"15405","3","0"
"15406","1","1"
"15406","2","1"
"15406","3","1"
"15407","1","0"
"15407","2","0"
"15407","3","1"
"15408","1","0"
"15408","2","1"
"15408","3","0"
"15409","1","1"
"15409","2","1"
"15409","3","0"
"15410","1","1"
"15410","2","1"
"15410","3","1"
"15411","1","0"
"15411","2","1"
"15411","3","1"
"15412","1","0"
"15412","2","1"
"15412","3","0"
"15413","1","0"
"15413","2","1"
"15413","3","0"
"15414","1","1"
"15414","2","1"
"15414","3","0"
"15415","1","0"
"15415","2","1"
"15415","3","0"
"15416","1","1"
"15416","2","1"
"15416","3","0"
"15417","1","1"
"15417","2","0"
"15417","3","1"
"15418","1","0"
"15418","2","0"
"15418","3","1"
"15419","1","0"
"15419","2","1"
"15419","3","1"
"15420","1","1"
"15420","2","0"
"15420","3","0"
"15421","1","0"
"15421","2","0"
"15421","3","1"
"15422","1","0"
"15422","2","1"
"15422","3","0"
"15423","1","1"
"15423","2","0"
